"Rodada","ClubeID","AtletaID","Participou","Pontos","PontosMedia","Preco","PrecoVariacao","FS","PE","A","FT","FD","FF","G","I","PP","RB","FC","GC","CA","CV","SG","DD","DP","GS"
1,287,37705,TRUE,-2.9,-2.9,5.38,-4.62,2,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
2,287,37705,FALSE,0,-2.9,5.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,287,37705,TRUE,7.8,2.45,6.41,1.03,4,3,1,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0
4,287,37705,TRUE,6.6,3.83,7.41,1,4,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0
5,287,37705,TRUE,0,2.87,6.39,-1.02,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,287,37705,FALSE,0,2.87,6.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,287,37705,FALSE,0,2.87,6.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,287,37705,FALSE,0,2.87,6.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,287,37705,FALSE,0,2.87,6.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,287,37705,FALSE,0,2.87,6.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,287,37705,FALSE,0,2.87,6.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,287,37705,FALSE,0,2.87,6.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,287,37705,FALSE,0,2.87,6.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,287,37705,FALSE,0,2.87,6.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,287,37705,FALSE,0,2.87,6.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,287,37705,FALSE,0,2.87,6.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,287,37705,TRUE,3.1,2.92,6.27,-0.12,5,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0
18,287,37705,TRUE,0.5,2.52,5.79,-0.48,2,7,0,0,1,0,0,0,1,3,2,0,0,0,0,0,0,0
19,287,37705,TRUE,1.9,2.43,5.97,0.18,2,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0
20,287,37705,TRUE,6.4,2.93,6.91,0.94,2,1,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0
21,287,37705,TRUE,-0.8,2.52,5.69,-1.22,3,9,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0
22,287,37705,TRUE,-2.6,2.01,5.27,-0.42,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
23,287,37705,TRUE,5.9,2.36,6.72,1.45,1,5,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
24,287,37705,TRUE,-0.4,2.13,5.72,-1,3,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
25,287,37705,TRUE,3.2,2.21,6.33,0.61,3,7,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0
26,287,37705,FALSE,0,2.21,6.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,287,37705,TRUE,1.4,2.15,5.96,-0.37,2,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
28,287,37705,TRUE,1.1,2.08,5.92,-0.04,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
29,287,37705,TRUE,0.4,1.98,5.84,-0.08,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
30,287,37705,TRUE,-0.8,1.82,5.57,-0.27,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31,287,37705,FALSE,0,1.82,5.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,287,37705,TRUE,0.4,1.74,5.68,0.11,4,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
33,287,37705,TRUE,3.5,1.83,6.12,0.44,1,3,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0
0,277,37718,FALSE,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,277,37718,TRUE,3.3,3.3,16.13,-1.87,2,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0
2,277,37718,FALSE,0,3.3,16.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,277,37718,TRUE,2,2.65,13.96,-2.17,2,3,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
4,277,37718,TRUE,13.4,6.23,17.3,3.34,1,3,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0
5,277,37718,TRUE,3.6,5.57,16.15,-1.15,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
6,277,37718,TRUE,3.8,5.22,16.23,0.08,2,1,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0
7,277,37718,TRUE,2.8,4.82,15.87,-0.36,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
8,277,37718,TRUE,0.9,4.26,14.92,-0.95,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9,277,37718,TRUE,7.7,4.69,16.4,1.48,0,3,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0
10,277,37718,TRUE,4,4.61,16.2,-0.2,0,1,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0
11,277,37718,TRUE,0,4.15,15.38,-0.82,0,3,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0
12,277,37718,TRUE,8.5,4.55,16.9,1.52,0,4,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0
13,277,37718,TRUE,1.2,4.27,15.76,-1.14,1,4,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0
14,277,37718,TRUE,3.6,4.22,16.16,0.4,1,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0
15,277,37718,TRUE,5.1,4.28,16.56,0.4,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0
16,277,37718,TRUE,0.1,4,15.34,-1.22,1,1,0,0,0,1,0,0,0,1,5,0,0,0,0,0,0,0
17,277,37718,TRUE,3.2,3.95,16.07,0.73,1,3,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0
18,277,37718,TRUE,2.5,3.86,15.83,-0.24,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19,277,37718,TRUE,7.6,4.07,16.61,0.78,2,3,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0
20,277,37718,TRUE,10.7,4.42,17.49,0.88,1,2,1,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0
21,277,37718,TRUE,3.8,4.39,16.36,-1.13,0,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0
22,277,37718,TRUE,2.6,4.3,16.16,-0.2,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23,277,37718,FALSE,0,4.3,16.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,277,37718,TRUE,9.5,4.54,17.35,1.19,2,2,1,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0
25,277,37718,TRUE,-1,4.3,15.53,-1.82,1,4,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0
26,277,37718,TRUE,2.1,4.21,15.97,0.44,3,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
27,277,37718,TRUE,7.4,4.34,16.72,0.75,0,2,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0
28,277,37718,TRUE,2.4,4.27,15.94,-0.78,0,5,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0
29,277,37718,TRUE,0.3,4.12,15.69,-0.25,3,4,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0
30,277,37718,TRUE,1.2,4.02,15.69,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
31,277,37718,FALSE,0,4.02,15.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,277,37718,TRUE,3.9,4.02,15.98,0.29,3,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
33,277,37718,TRUE,2.2,3.96,15.42,-0.56,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
0,290,37749,FALSE,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,290,37749,FALSE,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,290,37749,FALSE,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,290,37749,FALSE,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,290,37749,FALSE,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,290,37749,FALSE,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,290,37749,FALSE,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,290,37749,FALSE,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,290,37749,FALSE,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,290,37749,FALSE,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,290,37749,FALSE,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,290,37749,FALSE,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,290,37749,FALSE,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,290,37749,FALSE,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,290,37749,FALSE,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,290,37749,FALSE,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,290,37749,FALSE,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,290,37749,FALSE,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,290,37749,FALSE,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,290,37749,FALSE,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,290,37749,FALSE,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,290,37749,FALSE,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,290,37749,FALSE,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,290,37749,FALSE,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,290,37749,FALSE,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,290,37749,FALSE,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,290,37749,FALSE,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,290,37749,FALSE,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,290,37749,FALSE,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,290,37749,FALSE,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,290,37749,FALSE,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,290,37749,FALSE,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,290,37749,FALSE,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,290,37749,FALSE,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,288,37762,FALSE,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,288,37762,FALSE,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,288,37762,FALSE,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,288,37762,TRUE,-2.9,-2.9,6.73,-3.27,0,6,0,0,1,1,0,1,0,1,4,0,1,0,0,0,0,0
4,288,37762,TRUE,1.4,-0.75,7.05,0.32,1,1,0,0,1,0,1,0,0,1,5,0,1,1,0,0,0,0
5,288,37762,FALSE,0,-0.75,7.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,288,37762,TRUE,-0.8,-0.77,6.19,-0.86,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7,288,37762,TRUE,2.2,-0.03,6.61,0.42,0,3,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0
8,288,37762,TRUE,1.2,0.22,6.25,-0.36,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
9,288,37762,FALSE,0,0.22,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,288,37762,FALSE,0,0.22,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,288,37762,TRUE,-2.1,-0.17,5.25,-1,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
18,288,37762,TRUE,1.6,0.08,5.81,0.56,3,2,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
19,288,37762,FALSE,0,0.08,5.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,288,37762,FALSE,0,0.08,5.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,288,37762,FALSE,0,0.08,5.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,288,37762,TRUE,-1.5,-0.12,5.08,-0.73,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0
23,288,37762,FALSE,0,-0.12,5.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,288,37762,FALSE,0,-0.12,5.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,288,37762,TRUE,13.4,1.38,7.7,2.62,3,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0
26,288,37762,TRUE,19.8,3.22,9.27,1.57,2,3,0,1,0,0,2,0,0,1,3,0,0,0,0,0,0,0
27,288,37762,TRUE,-2.7,2.68,5.54,-3.73,1,3,0,0,0,1,0,2,0,0,4,0,0,0,0,0,0,0
28,288,37762,TRUE,2.5,2.66,6.4,0.86,0,2,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0
29,288,37762,TRUE,0.4,2.49,6.11,-0.29,3,1,0,0,0,0,0,2,0,1,3,0,0,0,0,0,0,0
30,288,37762,TRUE,1.7,2.43,6.29,0.18,0,4,0,0,2,1,0,2,0,1,1,0,0,0,0,0,0,0
31,288,37762,TRUE,1.1,2.34,6.13,-0.16,0,3,0,1,1,0,0,1,0,0,4,0,0,0,0,0,0,0
32,288,37762,TRUE,5.8,2.56,7.01,0.88,1,4,0,0,1,0,1,4,0,0,1,0,0,0,0,0,0,0
33,288,37762,FALSE,0,2.56,7.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,288,37767,FALSE,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,288,37767,FALSE,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,288,37767,FALSE,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,288,37767,FALSE,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,288,37767,TRUE,-12,-12,4.12,-5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
5,288,37767,TRUE,11,-0.5,8.46,4.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
6,288,37767,FALSE,0,-0.5,8.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,288,37767,FALSE,0,-0.5,8.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,288,37767,FALSE,0,-0.5,8.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,288,37767,FALSE,0,-0.5,8.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,288,37767,FALSE,0,-0.5,8.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,288,37767,FALSE,0,-0.5,8.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,288,37767,FALSE,0,-0.5,8.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,288,37767,FALSE,0,-0.5,8.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,288,37767,FALSE,0,-0.5,8.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,288,37767,FALSE,0,-0.5,8.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,288,37767,FALSE,0,-0.5,8.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,288,37767,FALSE,0,-0.5,8.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,288,37767,FALSE,0,-0.5,8.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,288,37767,FALSE,0,-0.5,8.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,288,37767,FALSE,0,-0.5,8.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,288,37767,TRUE,5,1.33,7.81,-0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22,288,37767,FALSE,0,1.33,7.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,288,37767,FALSE,0,1.33,7.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,288,37767,FALSE,0,1.33,7.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,288,37767,FALSE,0,1.33,7.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,288,37767,FALSE,0,1.33,7.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,288,37767,FALSE,0,1.33,7.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,288,37767,FALSE,0,1.33,7.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,288,37767,FALSE,0,1.33,7.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,288,37767,FALSE,0,1.33,7.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,288,37767,FALSE,0,1.33,7.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,288,37767,FALSE,0,1.33,7.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,288,37767,FALSE,0,1.33,7.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,284,37770,FALSE,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,284,37770,FALSE,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,284,37770,TRUE,7.5,7.5,16.47,-0.53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1
3,284,37770,TRUE,8,7.75,17.48,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4,284,37770,TRUE,7,7.5,18.14,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1
5,284,37770,TRUE,15,9.38,21.03,2.89,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0
6,284,37770,TRUE,1,7.7,18.79,-2.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
7,284,37770,TRUE,4.5,7.17,19.16,0.37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
8,284,37770,TRUE,17,8.57,21.61,2.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0
9,284,37770,TRUE,4.7,8.09,20.12,-1.49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10,284,37770,TRUE,7.7,8.05,21.21,1.09,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
11,284,37770,TRUE,3,7.54,20.44,-0.77,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
12,284,37770,TRUE,-3.6,6.53,18.82,-1.62,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
13,284,37770,TRUE,6,6.49,20.5,1.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
14,284,37770,TRUE,-6,5.53,18.11,-2.39,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
15,284,37770,TRUE,11,5.92,21.19,3.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
16,284,37770,TRUE,1.5,5.63,19.23,-1.96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
17,284,37770,TRUE,7.5,5.75,20.65,1.42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1
18,284,37770,TRUE,4.7,5.69,20.12,-0.53,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19,284,37770,TRUE,11.5,6.01,21.24,1.12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
20,284,37770,TRUE,7.7,6.1,20.92,-0.32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
21,284,37770,TRUE,6.8,6.13,20.79,-0.13,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
22,284,37770,TRUE,5,6.08,20.56,-0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23,284,37770,TRUE,4.7,6.02,20.39,-0.17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24,284,37770,TRUE,11,6.24,21.74,1.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
25,284,37770,TRUE,7.1,6.28,21.17,-0.57,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
26,284,37770,TRUE,1.5,6.09,20.2,-0.97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
27,284,37770,FALSE,0,6.09,20.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,284,37770,FALSE,0,6.09,20.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,284,37770,TRUE,11,6.28,21.67,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
30,284,37770,TRUE,11,6.45,21.74,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
31,284,37770,TRUE,4,6.36,20.44,-1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
32,284,37770,TRUE,7.7,6.41,21.19,0.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
33,284,37770,TRUE,1,6.23,19.73,-1.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,290,37783,FALSE,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,290,37783,TRUE,1,1,4.54,-0.46,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,290,37783,TRUE,0.5,0.75,4.01,-0.53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,290,37783,TRUE,5.9,2.47,5.78,1.77,2,0,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0
4,290,37783,TRUE,1.9,2.33,5.56,-0.22,1,5,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0
5,290,37783,FALSE,0,2.33,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,290,37783,TRUE,6.6,3.18,6.86,1.3,0,6,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
7,290,37783,TRUE,4.1,3.33,6.79,-0.07,2,5,0,0,1,0,0,1,0,3,2,0,0,0,0,0,0,0
8,290,37783,TRUE,3.7,3.38,6.78,-0.01,1,4,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0
9,290,37783,TRUE,-0.7,2.87,6.05,-0.73,1,3,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0
10,290,37783,TRUE,-3.2,2.2,5.43,-0.62,1,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
11,290,37783,TRUE,7.2,2.7,7.42,1.99,0,1,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0
12,290,37783,TRUE,-1,2.36,6,-1.42,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
13,290,37783,TRUE,1.3,2.27,6.38,0.38,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14,290,37783,TRUE,0.1,2.1,6.14,-0.24,1,2,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0
15,290,37783,FALSE,0,2.1,6.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,290,37783,FALSE,0,2.1,6.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,290,37783,FALSE,0,2.1,6.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,290,37783,FALSE,0,2.1,6.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,290,37783,TRUE,0.2,1.96,5.81,-0.33,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
20,290,37783,TRUE,1.3,1.92,6.02,0.21,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21,290,37783,TRUE,0.5,1.83,5.84,-0.18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,290,37783,TRUE,1.8,1.83,6.07,0.23,1,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
23,290,37783,TRUE,7.2,2.13,7.07,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
24,290,37783,TRUE,2.2,2.13,6.37,-0.7,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
25,290,37783,TRUE,2.9,2.17,6.51,0.14,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
26,290,37783,TRUE,10.6,2.57,8,1.49,1,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
27,290,37783,TRUE,5.8,2.72,7.29,-0.71,2,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
